latitude,longitude,speed,date_time,boat,trip,distance
31.43744,-114.61391,0.2778,3/18/16 16:23,shark1,3,29489
31.43748,-114.61392,0.72228,3/18/16 16:23,shark1,3,29487
31.43751,-114.61396,1.92608,3/18/16 16:23,shark1,3,29485
31.43756,-114.61399,2.16684,3/18/16 16:23,shark1,3,29481
31.4376,-114.61405,1.59272,3/18/16 16:24,shark1,3,29478
31.43765,-114.61412,2.16684,3/18/16 16:24,shark1,3,29475
31.43771,-114.61418,2.92616,3/18/16 16:24,shark1,3,29471
31.43777,-114.61427,2.11128,3/18/16 16:24,shark1,3,29468
31.43781,-114.61433,1.64828,3/18/16 16:25,shark1,3,29466
31.43818,-114.61407,34.52128,3/18/16 16:25,shark1,3,29418
31.43838,-114.61194,53.81912,3/18/16 16:25,shark1,3,29326
31.4383,-114.60943,57.26384,3/18/16 16:25,shark1,3,29251
31.43827,-114.60689,56.70824,3/18/16 16:26,shark1,3,29171
31.43824,-114.60455,49.39284,3/18/16 16:26,shark1,3,29100
31.4387,-114.60307,30.22464,3/18/16 16:26,shark1,3,29006
31.43965,-114.60334,23.74264,3/18/16 16:26,shark1,3,28914
31.44054,-114.60372,25.39092,3/18/16 16:27,shark1,3,28832
31.44146,-114.60399,23.20556,3/18/16 16:27,shark1,3,28746
31.44231,-114.60432,20.87204,3/18/16 16:27,shark1,3,28666
31.44318,-114.60457,17.72364,3/18/16 16:27,shark1,3,28583
31.4437,-114.60471,13.64924,3/18/16 16:28,shark1,3,28533
31.44412,-114.60479,8.40808,3/18/16 16:28,shark1,3,28492
31.44436,-114.60487,4.98188,3/18/16 16:28,shark1,3,28470
31.44451,-114.60494,3.40768,3/18/16 16:28,shark1,3,28456
31.44461,-114.60503,2.98172,3/18/16 16:29,shark1,3,28448
31.44469,-114.60511,1.90756,3/18/16 16:29,shark1,3,28442
31.44479,-114.6052,3.07432,3/18/16 16:29,shark1,3,28435
31.44484,-114.60527,2.8706,3/18/16 16:29,shark1,3,28432
31.44492,-114.60535,2.16684,3/18/16 16:30,shark1,3,28426
31.44502,-114.60543,2.72244,3/18/16 16:30,shark1,3,28419
31.44505,-114.60551,2.14832,3/18/16 16:30,shark1,3,28417
31.44511,-114.60561,2.315,3/18/16 16:30,shark1,3,28415
31.44514,-114.60567,2.5002,3/18/16 16:31,shark1,3,28414
31.44524,-114.60576,2.07424,3/18/16 16:31,shark1,3,28406
31.4453,-114.60586,3.03728,3/18/16 16:31,shark1,3,28403
31.44538,-114.60593,2.14832,3/18/16 16:31,shark1,3,28398
31.44544,-114.60601,2.81504,3/18/16 16:32,shark1,3,28393
31.44554,-114.60611,2.9632,3/18/16 16:32,shark1,3,28386
31.44559,-114.6062,2.90764,3/18/16 16:32,shark1,3,28385
31.44567,-114.6063,4.167,3/18/16 16:32,shark1,3,28380
31.44571,-114.60638,2.75948,3/18/16 16:33,shark1,3,28377
31.44581,-114.60649,2.74096,3/18/16 16:33,shark1,3,28371
31.44586,-114.60658,2.24092,3/18/16 16:33,shark1,3,28369
31.44593,-114.60664,0.90748,3/18/16 16:33,shark1,3,28363
31.446,-114.60677,2.81504,3/18/16 16:34,shark1,3,28360
31.44602,-114.60683,1.96312,3/18/16 16:34,shark1,3,28360
31.44607,-114.60691,2.83356,3/18/16 16:34,shark1,3,28358
31.44617,-114.607,3.29656,3/18/16 16:34,shark1,3,28350
31.44625,-114.6071,2.72244,3/18/16 16:35,shark1,3,28345
31.44636,-114.60717,3.40768,3/18/16 16:35,shark1,3,28336
31.44643,-114.60726,2.74096,3/18/16 16:35,shark1,3,28332
31.44647,-114.60735,3.11136,3/18/16 16:35,shark1,3,28331
31.44654,-114.60743,2.61132,3/18/16 16:36,shark1,3,28326
31.4466,-114.60753,3.1484,3/18/16 16:36,shark1,3,28322
31.44674,-114.60768,13.72332,3/18/16 16:36,shark1,3,28313
31.44593,-114.60894,52.80052,3/18/16 16:36,shark1,3,28440
31.44437,-114.61065,57.72684,3/18/16 16:37,shark1,3,28660
31.44284,-114.61223,55.04144,3/18/16 16:37,shark1,3,28872
31.44102,-114.61356,52.5968,3/18/16 16:37,shark1,3,29107
31.43979,-114.61457,37.8734,3/18/16 16:37,shark1,3,29269
31.43954,-114.61615,33.41008,3/18/16 16:38,shark1,3,29349
31.4392,-114.61662,6.77832,3/18/16 16:38,shark1,3,29401
31.43912,-114.61677,3.44472,3/18/16 16:38,shark1,3,29414
31.439,-114.61694,9.09332,3/18/16 16:38,shark1,3,29433
31.43859,-114.61676,12.85288,3/18/16 16:39,shark1,3,29468
31.4382,-114.61668,9.51928,3/18/16 16:39,shark1,3,29506
31.43805,-114.6167,4.66704,3/18/16 16:39,shark1,3,29522
31.43786,-114.61671,4.96336,3/18/16 16:39,shark1,3,29542
31.43765,-114.61676,5.8338,3/18/16 16:40,shark1,3,29566
31.43754,-114.61685,2.44464,3/18/16 16:40,shark1,3,29580
31.43749,-114.61692,1.7594,3/18/16 16:40,shark1,3,29588
31.43747,-114.617,2.24092,3/18/16 16:40,shark1,3,29593
31.43752,-114.61707,2.46316,3/18/16 16:41,shark1,3,29591
31.43754,-114.61716,2.35204,3/18/16 16:41,shark1,3,29591
31.43759,-114.61725,2.9632,3/18/16 16:41,shark1,3,29589
31.43764,-114.61734,2.05572,3/18/16 16:41,shark1,3,29587
31.43769,-114.61744,2.62984,3/18/16 16:42,shark1,3,29585
31.43771,-114.61754,1.852,3/18/16 16:42,shark1,3,29586
31.43777,-114.61764,2.57428,3/18/16 16:42,shark1,3,29584
31.43783,-114.6177,3.74104,3/18/16 16:42,shark1,3,29580
31.4379,-114.61778,2.94468,3/18/16 16:43,shark1,3,29576
31.43798,-114.61784,4.66704,3/18/16 16:43,shark1,3,29570
31.438,-114.61796,2.98172,3/18/16 16:43,shark1,3,29572
31.43808,-114.61805,2.5002,3/18/16 16:43,shark1,3,29566
31.43816,-114.61817,3.37064,3/18/16 16:44,shark1,3,29562
31.4382,-114.61823,2.6854,3/18/16 16:44,shark1,3,29560
31.43825,-114.6183,3.92624,3/18/16 16:44,shark1,3,29559
31.43828,-114.6184,4.46332,3/18/16 16:44,shark1,3,29558
31.43835,-114.61847,2.81504,3/18/16 16:45,shark1,3,29553
31.43844,-114.61852,3.66696,3/18/16 16:45,shark1,3,29545
31.43845,-114.61862,3.1484,3/18/16 16:45,shark1,3,29548
31.4385,-114.61871,3.1484,3/18/16 16:45,shark1,3,29546
31.43855,-114.61879,2.94468,3/18/16 16:46,shark1,3,29544
31.43859,-114.61888,2.5002,3/18/16 16:46,shark1,3,29543
31.43866,-114.61896,2.72244,3/18/16 16:46,shark1,3,29539
31.43869,-114.61906,2.75948,3/18/16 16:46,shark1,3,29539
31.43877,-114.61914,4.74112,3/18/16 16:47,shark1,3,29534
31.43877,-114.61935,4.92632,3/18/16 16:47,shark1,3,29541
31.4387,-114.61951,4.59296,3/18/16 16:47,shark1,3,29555
31.43867,-114.61971,5.01892,3/18/16 16:47,shark1,3,29565
31.43863,-114.6199,5.72268,3/18/16 16:48,shark1,3,29575
31.43945,-114.62035,42.133,3/18/16 16:48,shark1,3,29506
31.4417,-114.62026,60.89376,3/18/16 16:48,shark1,3,29272
31.44406,-114.62003,62.00496,3/18/16 16:48,shark1,3,29021
31.44586,-114.61913,34.09532,3/18/16 16:49,shark1,3,28804
31.44623,-114.61942,7.90804,3/18/16 16:49,shark1,3,28776
31.44662,-114.61924,26.16876,3/18/16 16:49,shark1,3,28729
31.44627,-114.61713,55.04144,3/18/16 16:49,shark1,3,28689
31.44568,-114.61485,49.57804,3/18/16 16:50,shark1,3,28670
31.44597,-114.61385,21.24244,3/18/16 16:50,shark1,3,28604
31.44659,-114.61611,58.41208,3/18/16 16:50,shark1,3,28620
31.44662,-114.61826,36.42884,3/18/16 16:50,shark1,3,28694
31.44651,-114.61878,7.14872,3/18/16 16:51,shark1,3,28724
31.44657,-114.619,4.11144,3/18/16 16:51,shark1,3,28726
31.44657,-114.61927,10.4638,3/18/16 16:51,shark1,3,28736
31.44633,-114.61945,4.09292,3/18/16 16:51,shark1,3,28767
31.44628,-114.61951,1.51864,3/18/16 16:52,shark1,3,28774
31.44625,-114.61958,2.38908,3/18/16 16:52,shark1,3,28779
31.44621,-114.61967,2.38908,3/18/16 16:52,shark1,3,28786
31.4462,-114.61955,4.2596,3/18/16 16:52,shark1,3,28784
31.44627,-114.61948,3.81512,3/18/16 16:53,shark1,3,28774
31.44633,-114.61946,2.72244,3/18/16 16:53,shark1,3,28768
31.44658,-114.61966,4.2596,3/18/16 16:53,shark1,3,28748
31.44664,-114.61977,3.241,3/18/16 16:53,shark1,3,28747
31.44673,-114.61986,3.6114,3/18/16 16:54,shark1,3,28740
31.44684,-114.61994,3.18544,3/18/16 16:54,shark1,3,28732
31.44691,-114.62001,2.46316,3/18/16 16:54,shark1,3,28727
31.44697,-114.6201,3.20396,3/18/16 16:54,shark1,3,28725
31.44706,-114.62016,2.25944,3/18/16 16:55,shark1,3,28718
31.4471,-114.62022,2.11128,3/18/16 16:55,shark1,3,28715
31.44713,-114.62025,2.09276,3/18/16 16:55,shark1,3,28714
31.44723,-114.62036,2.70392,3/18/16 16:55,shark1,3,28707
31.44729,-114.62044,1.42604,3/18/16 16:56,shark1,3,28704
31.44749,-114.62057,7.14872,3/18/16 16:56,shark1,3,28689
31.44749,-114.62019,14.00112,3/18/16 16:56,shark1,3,28674
31.44733,-114.61986,6.53756,3/18/16 16:56,shark1,3,28679
31.44729,-114.6197,5.68564,3/18/16 16:57,shark1,3,28677
31.4472,-114.61958,4.63,3/18/16 16:57,shark1,3,28682
31.44705,-114.6194,6.8524,3/18/16 16:57,shark1,3,28690
31.44705,-114.61932,2.55576,3/18/16 16:57,shark1,3,28688
31.44712,-114.61915,4.167,3/18/16 16:58,shark1,3,28674
31.44713,-114.61903,1.68532,3/18/16 16:58,shark1,3,28669
31.44696,-114.61916,14.85304,3/18/16 16:58,shark1,3,28691
31.44782,-114.61983,36.65108,3/18/16 16:58,shark1,3,28628
31.44937,-114.62126,58.85656,3/18/16 16:59,shark1,3,28522
31.4504,-114.6224,28.68748,3/18/16 16:59,shark1,3,28459
31.4509,-114.62288,11.77872,3/18/16 16:59,shark1,3,28427
31.45108,-114.62309,7.83396,3/18/16 16:59,shark1,3,28416
31.45123,-114.62315,4.94484,3/18/16 17:00,shark1,3,28404
31.45128,-114.62322,2.2224,3/18/16 17:00,shark1,3,28401
31.45132,-114.62331,2.9632,3/18/16 17:00,shark1,3,28400
31.45145,-114.62344,7.408,3/18/16 17:00,shark1,3,28393
31.45172,-114.62351,5.63008,3/18/16 17:01,shark1,3,28368
31.45189,-114.62352,5.07448,3/18/16 17:01,shark1,3,28350
31.45199,-114.62355,2.75948,3/18/16 17:01,shark1,3,28341
31.4521,-114.62361,3.29656,3/18/16 17:01,shark1,3,28333
31.45218,-114.62367,1.50012,3/18/16 17:02,shark1,3,28327
31.45227,-114.62375,2.62984,3/18/16 17:02,shark1,3,28321
31.45235,-114.62379,1.98164,3/18/16 17:02,shark1,3,28315
31.45241,-114.62386,2.0372,3/18/16 17:02,shark1,3,28311
31.45252,-114.62397,4.12996,3/18/16 17:03,shark1,3,28304
31.45262,-114.62405,3.00024,3/18/16 17:03,shark1,3,28296
31.45265,-114.62409,0.66672,3/18/16 17:03,shark1,3,28296
31.4527,-114.62418,1.5742,3/18/16 17:03,shark1,3,28293
31.45276,-114.62426,3.7966,3/18/16 17:04,shark1,3,28291
31.45282,-114.62434,1.88904,3/18/16 17:04,shark1,3,28288
31.45294,-114.6244,5.7412,3/18/16 17:04,shark1,3,28278
31.45313,-114.62449,5.1856,3/18/16 17:04,shark1,3,28261
31.45314,-114.62397,30.26168,3/18/16 17:05,shark1,3,28241
31.45172,-114.6228,39.355,3/18/16 17:05,shark1,3,28340
31.45114,-114.62344,11.81576,3/18/16 17:05,shark1,3,28424
31.4513,-114.62384,20.1868,3/18/16 17:05,shark1,3,28423
31.4531,-114.62405,57.00456,3/18/16 17:06,shark1,3,28248
31.45543,-114.62376,61.72716,3/18/16 17:06,shark1,3,28000
31.45772,-114.6233,60.30112,3/18/16 17:06,shark1,3,27750
31.45896,-114.62271,13.48256,3/18/16 17:06,shark1,3,27602
31.45897,-114.62277,0.22224,3/18/16 17:07,shark1,3,27604
31.45894,-114.62285,1.46308,3/18/16 17:07,shark1,3,27608
31.45898,-114.62289,2.8706,3/18/16 17:07,shark1,3,27606
31.45903,-114.62295,2.00016,3/18/16 17:07,shark1,3,27603
31.45902,-114.62302,1.50012,3/18/16 17:08,shark1,3,27607
31.45899,-114.62309,1.2038,3/18/16 17:08,shark1,3,27613
31.45897,-114.62315,1.25936,3/18/16 17:08,shark1,3,27618
31.45893,-114.62321,1.79644,3/18/16 17:08,shark1,3,27624
31.4589,-114.62327,3.07432,3/18/16 17:09,shark1,3,27630
31.45888,-114.6233,1.62976,3/18/16 17:09,shark1,3,27633
31.45889,-114.62334,1.18528,3/18/16 17:09,shark1,3,27633
31.45887,-114.62336,1.68532,3/18/16 17:09,shark1,3,27636
31.45886,-114.62339,0.57412,3/18/16 17:10,shark1,3,27638
31.45888,-114.62342,0.66672,3/18/16 17:10,shark1,3,27637
31.45887,-114.62344,1.33344,3/18/16 17:10,shark1,3,27639
31.45888,-114.62347,1.37048,3/18/16 17:10,shark1,3,27639
31.45889,-114.6235,1.24084,3/18/16 17:11,shark1,3,27639
31.45891,-114.62353,1.16676,3/18/16 17:11,shark1,3,27638
31.45891,-114.62357,0.61116,3/18/16 17:11,shark1,3,27640
31.45892,-114.6236,2.61132,3/18/16 17:11,shark1,3,27640
31.45896,-114.62363,1.44456,3/18/16 17:12,shark1,3,27638
31.45899,-114.6237,1.42604,3/18/16 17:12,shark1,3,27637
31.45904,-114.62376,2.70392,3/18/16 17:12,shark1,3,27635
31.45909,-114.62383,2.00016,3/18/16 17:12,shark1,3,27632
31.45916,-114.62388,2.14832,3/18/16 17:13,shark1,3,27627
31.4593,-114.62383,5.70416,3/18/16 17:13,shark1,3,27611
31.45921,-114.62375,6.74128,3/18/16 17:13,shark1,3,27617
31.45897,-114.6237,4.70408,3/18/16 17:13,shark1,3,27638
31.45886,-114.6237,1.98164,3/18/16 17:14,shark1,3,27651
31.45874,-114.62375,3.74104,3/18/16 17:14,shark1,3,27664
31.45863,-114.62381,3.03728,3/18/16 17:14,shark1,3,27678
31.45856,-114.62386,2.70392,3/18/16 17:14,shark1,3,27687
31.45837,-114.62389,8.72292,3/18/16 17:15,shark1,3,27708
31.45779,-114.62372,29.02084,3/18/16 17:15,shark1,3,27759
31.45619,-114.62328,40.79956,3/18/16 17:15,shark1,3,27905
31.45595,-114.62388,6.79684,3/18/16 17:15,shark1,3,27952
31.45634,-114.62408,14.11224,3/18/16 17:16,shark1,3,27921
31.45687,-114.62437,17.131,3/18/16 17:16,shark1,3,27878
31.45696,-114.62477,4.63,3/18/16 17:16,shark1,3,27885
31.45701,-114.62493,4.20404,3/18/16 17:16,shark1,3,27886
31.45706,-114.62507,1.77792,3/18/16 17:17,shark1,3,27886
31.4571,-114.62516,2.98172,3/18/16 17:17,shark1,3,27886
31.45714,-114.62527,3.6114,3/18/16 17:17,shark1,3,27886
31.45715,-114.62535,2.42612,3/18/16 17:17,shark1,3,27888
31.45719,-114.62546,3.57436,3/18/16 17:18,shark1,3,27889
31.45705,-114.62572,11.09348,3/18/16 17:18,shark1,3,27913
31.45687,-114.62616,11.59352,3/18/16 17:18,shark1,3,27949
31.45607,-114.62776,50.61516,3/18/16 17:18,shark1,3,28093
31.45533,-114.6301,55.94892,3/18/16 17:19,shark1,3,28262
31.45461,-114.63256,58.02316,3/18/16 17:19,shark1,3,28435
31.45365,-114.63488,54.59696,3/18/16 17:19,shark1,3,28626
31.45251,-114.63595,26.31692,3/18/16 17:19,shark1,3,28785
31.45244,-114.63644,6.07456,3/18/16 17:20,shark1,3,28812
31.45248,-114.63652,2.81504,3/18/16 17:20,shark1,3,28812
31.45262,-114.63651,3.18544,3/18/16 17:20,shark1,3,28798
31.4527,-114.63644,1.83348,3/18/16 17:20,shark1,3,28786
31.45275,-114.63639,2.6854,3/18/16 17:21,shark1,3,28779
31.45282,-114.63634,1.59272,3/18/16 17:21,shark1,3,28771
31.45287,-114.63637,0.87044,3/18/16 17:21,shark1,3,28766
31.45292,-114.63634,0.94452,3/18/16 17:21,shark1,3,28761
31.45296,-114.63633,1.1112,3/18/16 17:22,shark1,3,28755
31.45302,-114.63631,1.852,3/18/16 17:22,shark1,3,28749
31.45308,-114.63628,0.96304,3/18/16 17:22,shark1,3,28742
31.45312,-114.63625,1.55568,3/18/16 17:22,shark1,3,28736
31.45318,-114.6362,1.88904,3/18/16 17:23,shark1,3,28728
31.45321,-114.63616,1.50012,3/18/16 17:23,shark1,3,28723
31.45326,-114.63612,1.46308,3/18/16 17:23,shark1,3,28717
31.45329,-114.63607,1.27788,3/18/16 17:23,shark1,3,28712
31.45332,-114.63603,0.42596,3/18/16 17:24,shark1,3,28708
31.45335,-114.63598,1.03712,3/18/16 17:24,shark1,3,28702
31.45336,-114.63595,1.852,3/18/16 17:24,shark1,3,28700
31.45337,-114.63594,1.72236,3/18/16 17:24,shark1,3,28698
31.45341,-114.63593,0.3704,00/00/2001 17:25:08 ,shark1,3,28694
31.45344,-114.63592,1.25936,3/18/16 17:25,shark1,3,28691
31.45348,-114.63594,2.11128,3/18/16 17:25,shark1,3,28687
31.45348,-114.63596,1.2038,3/18/16 17:25,shark1,3,28688
31.45351,-114.63596,1.12972,3/18/16 17:26,shark1,3,28685
31.45352,-114.63596,0.70376,3/18/16 17:26,shark1,3,28684
31.45354,-114.63596,0.25928,3/18/16 17:26,shark1,3,28682
31.45357,-114.63597,0.94452,3/18/16 17:26,shark1,3,28680
31.4536,-114.63599,0.88896,3/18/16 17:27,shark1,3,28678
31.45364,-114.63602,1.59272,3/18/16 17:27,shark1,3,28675
31.45368,-114.63609,1.98164,3/18/16 17:27,shark1,3,28674
31.45374,-114.63599,7.92656,3/18/16 17:27,shark1,3,28664
31.45323,-114.63624,35.44728,3/18/16 17:28,shark1,3,28724
31.45179,-114.63771,55.0044,3/18/16 17:28,shark1,3,28930
31.45061,-114.63934,32.37296,3/18/16 17:28,shark1,3,29116
31.45033,-114.63972,9.4452,3/18/16 17:28,shark1,3,29161
31.45023,-114.64009,6.46348,3/18/16 17:29,shark1,3,29186
31.45019,-114.64032,3.55584,3/18/16 17:29,shark1,3,29200
31.44973,-114.63957,41.65148,3/18/16 17:29,shark1,3,29214
31.44887,-114.63749,53.78208,3/18/16 17:29,shark1,3,29213
31.44801,-114.63529,53.57836,3/18/16 17:30,shark1,3,29209
31.4474,-114.63451,8.64884,3/18/16 17:30,shark1,3,29237
31.44729,-114.63463,5.87084,3/18/16 17:30,shark1,3,29254
31.4472,-114.6349,6.6672,3/18/16 17:30,shark1,3,29274
31.44712,-114.63517,5.59304,3/18/16 17:31,shark1,3,29292
31.44706,-114.63542,6.16716,3/18/16 17:31,shark1,3,29310
31.44708,-114.63578,8.59328,3/18/16 17:31,shark1,3,29322
31.44716,-114.63618,7.14872,3/18/16 17:31,shark1,3,29331
31.44724,-114.63641,4.77816,3/18/16 17:32,shark1,3,29332
31.44729,-114.63654,3.5188,3/18/16 17:32,shark1,3,29332
31.44732,-114.63665,1.4816,3/18/16 17:32,shark1,3,29333
31.44738,-114.63673,1.90756,3/18/16 17:32,shark1,3,29331
31.44741,-114.63683,3.5188,3/18/16 17:33,shark1,3,29331
31.44751,-114.63689,2.66688,3/18/16 17:33,shark1,3,29324
31.44756,-114.63696,2.01868,3/18/16 17:33,shark1,3,29322
31.44762,-114.63704,1.92608,3/18/16 17:33,shark1,3,29320
31.44765,-114.63715,2.79652,3/18/16 17:34,shark1,3,29321
31.4477,-114.63722,2.74096,3/18/16 17:34,shark1,3,29319
31.44776,-114.63729,0.33336,3/18/16 17:34,shark1,3,29315
31.4478,-114.63739,3.5188,3/18/16 17:34,shark1,3,29316
31.44786,-114.63745,3.59288,3/18/16 17:35,shark1,3,29312
31.44793,-114.6375,2.4076,3/18/16 17:35,shark1,3,29307
31.44798,-114.63757,2.27796,3/18/16 17:35,shark1,3,29305
31.44801,-114.63765,1.9446,3/18/16 17:35,shark1,3,29306
31.44805,-114.6377,1.31492,3/18/16 17:36,shark1,3,29304
31.44811,-114.63776,3.4262,3/18/16 17:36,shark1,3,29301
31.44809,-114.63796,2.5928,3/18/16 17:36,shark1,3,29311
31.44801,-114.63801,4.94484,3/18/16 17:36,shark1,3,29320
31.44794,-114.63803,3.92624,3/18/16 17:37,shark1,3,29328
31.44786,-114.638,4.74112,3/18/16 17:37,shark1,3,29336
31.44823,-114.6376,17.72364,3/18/16 17:37,shark1,3,29281
31.44882,-114.63808,22.07584,3/18/16 17:37,shark1,3,29242
31.44831,-114.63864,16.07536,3/18/16 17:38,shark1,3,29317
31.44795,-114.63817,16.44576,3/18/16 17:38,shark1,3,29333
31.44824,-114.63835,10.57492,3/18/16 17:38,shark1,3,29312
31.44841,-114.63869,20.89056,3/18/16 17:38,shark1,3,29308
31.44823,-114.6387,0.94452,3/18/16 17:39,shark1,3,29328
31.44845,-114.63842,26.03912,3/18/16 17:39,shark1,3,29293
31.44895,-114.63826,31.021,3/18/16 17:39,shark1,3,29237
31.44894,-114.6384,26.52064,3/18/16 17:39,shark1,3,29244
31.44898,-114.63823,14.13076,3/18/16 17:40,shark1,3,29233
31.44829,-114.63834,15.94572,3/18/16 17:40,shark1,3,29306
31.44853,-114.63869,23.65004,3/18/16 17:40,shark1,3,29297
31.44865,-114.63863,11.63056,3/18/16 17:40,shark1,3,29283
31.44831,-114.63872,5.53748,3/18/16 17:41,shark1,3,29320
31.4483,-114.63865,1.53716,3/18/16 17:41,shark1,3,29318
31.44828,-114.63871,1.46308,3/18/16 17:41,shark1,3,29322
31.44832,-114.63874,2.38908,3/18/16 17:41,shark1,3,29320
31.44834,-114.63875,0.96304,3/18/16 17:42,shark1,3,29319
31.44837,-114.63878,0.20372,3/18/16 17:42,shark1,3,29316
31.4484,-114.63876,1.18528,3/18/16 17:42,shark1,3,29313
31.44841,-114.63882,0.88896,3/18/16 17:42,shark1,3,29314
31.44843,-114.63888,2.20388,3/18/16 17:43,shark1,3,29314
31.44847,-114.63892,3.37064,3/18/16 17:43,shark1,3,29312
31.44853,-114.63896,3.38916,3/18/16 17:43,shark1,3,29308
31.4485,-114.63902,1.389,3/18/16 17:43,shark1,3,29314
31.44852,-114.63903,1.6668,3/18/16 17:44,shark1,3,29312
31.44864,-114.63905,3.22248,3/18/16 17:44,shark1,3,29301
31.44869,-114.63905,1.389,3/18/16 17:44,shark1,3,29296
31.44874,-114.63907,2.09276,3/18/16 17:44,shark1,3,29292
31.44883,-114.63905,2.48168,3/18/16 17:45,shark1,3,29282
31.44888,-114.63903,1.5742,3/18/16 17:45,shark1,3,29276
31.44893,-114.63901,2.6854,3/18/16 17:45,shark1,3,29270
31.44898,-114.63899,1.40752,3/18/16 17:45,shark1,3,29265
31.44902,-114.63895,1.68532,3/18/16 17:46,shark1,3,29259
31.44905,-114.63892,3.6114,3/18/16 17:46,shark1,3,29254
31.44912,-114.63889,1.77792,3/18/16 17:46,shark1,3,29247
31.4491,-114.63883,1.27788,3/18/16 17:46,shark1,3,29245
31.44913,-114.63879,1.31492,3/18/16 17:47,shark1,3,29241
31.44917,-114.63876,0.94452,3/18/16 17:47,shark1,3,29236
31.44919,-114.6387,1.46308,3/18/16 17:47,shark1,3,29232
31.44923,-114.63867,1.68532,3/18/16 17:47,shark1,3,29226
31.44926,-114.63865,0.59264,3/18/16 17:48,shark1,3,29222
31.44925,-114.63861,2.44464,3/18/16 17:48,shark1,3,29221
31.44924,-114.63857,1.09268,3/18/16 17:48,shark1,3,29221
31.44925,-114.63854,0.42596,3/18/16 17:48,shark1,3,29219
31.44918,-114.63848,5.07448,3/18/16 17:49,shark1,3,29223
31.44921,-114.63864,2.5002,3/18/16 17:49,shark1,3,29227
31.44927,-114.63854,2.16684,3/18/16 17:49,shark1,3,29217
31.44925,-114.63847,0.90748,3/18/16 17:49,shark1,3,29216
31.44923,-114.6384,1.50012,3/18/16 17:50,shark1,3,29215
31.44921,-114.63837,1.18528,3/18/16 17:50,shark1,3,29215
31.44919,-114.63833,1.24084,3/18/16 17:50,shark1,3,29215
31.44916,-114.63831,0.6482,3/18/16 17:50,shark1,3,29218
31.44914,-114.63827,0.33336,3/18/16 17:51,shark1,3,29218
31.4491,-114.63823,1.389,3/18/16 17:51,shark1,3,29221
31.44907,-114.63819,1.07416,3/18/16 17:51,shark1,3,29222
31.44906,-114.63817,0.6482,3/18/16 17:51,shark1,3,29223
31.44903,-114.63815,1.5742,3/18/16 17:52,shark1,3,29224
31.44901,-114.63811,0.7408,3/18/16 17:52,shark1,3,29225
31.44897,-114.63808,1.87052,3/18/16 17:52,shark1,3,29228
31.44893,-114.63806,1.9446,3/18/16 17:52,shark1,3,29230
31.4489,-114.63804,0.51856,3/18/16 17:53,shark1,3,29233
31.44887,-114.63802,0.90748,3/18/16 17:53,shark1,3,29235
31.44884,-114.63802,1.03712,3/18/16 17:53,shark1,3,29238
31.44878,-114.63799,3.03728,3/18/16 17:53,shark1,3,29243
31.44875,-114.63799,2.315,3/18/16 17:54,shark1,3,29247
31.44871,-114.63799,1.5742,3/18/16 17:54,shark1,3,29250
31.44868,-114.63797,2.25944,3/18/16 17:54,shark1,3,29252
31.44865,-114.63796,1.18528,3/18/16 17:54,shark1,3,29255
31.44863,-114.63798,1.27788,3/18/16 17:55,shark1,3,29257
31.44858,-114.63798,1.22232,3/18/16 17:55,shark1,3,29262
31.44855,-114.63799,1.03712,3/18/16 17:55,shark1,3,29265
31.44854,-114.63799,0.31484,3/18/16 17:55,shark1,3,29266
31.44852,-114.63799,0.926,3/18/16 17:56,shark1,3,29269
31.44851,-114.63799,1.12972,3/18/16 17:56,shark1,3,29270
31.44847,-114.63799,1.44456,3/18/16 17:56,shark1,3,29273
31.44845,-114.63799,1.31492,3/18/16 17:56,shark1,3,29276
31.44843,-114.63802,1.37048,3/18/16 17:57,shark1,3,29278
31.44839,-114.63802,0.90748,3/18/16 17:57,shark1,3,29282
31.44837,-114.63802,1.68532,3/18/16 17:57,shark1,3,29285
31.44836,-114.63805,1.81496,3/18/16 17:57,shark1,3,29287
31.44835,-114.63805,0.8334,3/18/16 17:58,shark1,3,29289
31.44834,-114.63806,0.51856,3/18/16 17:58,shark1,3,29290
31.44835,-114.63808,0.88896,3/18/16 17:58,shark1,3,29290
31.44836,-114.63811,1.53716,3/18/16 17:58,shark1,3,29290
31.44839,-114.63814,0.42596,3/18/16 17:59,shark1,3,29288
31.44842,-114.63812,0.05556,3/18/16 17:59,shark1,3,29284
31.44847,-114.63815,2.00016,3/18/16 17:59,shark1,3,29281
31.4485,-114.63819,2.2224,3/18/16 17:59,shark1,3,29279
31.44853,-114.63824,1.33344,3/18/16 18:00,shark1,3,29278
31.44854,-114.63831,1.5742,3/18/16 18:00,shark1,3,29280
31.44853,-114.63879,17.09396,3/18/16 18:00,shark1,3,29301
31.44863,-114.63963,19.52008,3/18/16 18:00,shark1,3,29326
